Token	POS-Tag	OOV	Id	Index	Granularidade	Documento
tem	VERB	0	12	224	0	Um atirador matou ao menos 30 pessoas em dois diferentes locais da Universidade Técnica da Virgínia , em Blacksburg ( Virgínia ) , nesta segunda-feira , no pior ataque a tiros contra um campus universitário da história dos Estados Unidos . O incidente , que aconteceu no campus da Virginia Tech , no estado da Virgínia , deixou outros 26 feridos . Segundo informações da polícia , o tiroteio aconteceu em duas etapas , separadas por quase duas horas , em lados opostos do campus de mil hectares . O nome do homem armado não foi divulgado , tampouco se ele era estudante da escola . Por meio de um porta-voz , Bush também comentou o ataque : ' ( O presidente ) ficou horrorizado e sua reação imediata era de preocupação profunda pelas famílias das vítimas , as próprias vítimas , os alunos , os professores e todas as pessoas da Virginia que têm que lidar com este tipo de incidente chocante ' , disse uma porta-voz da Casa Branca . Após os ataques a tiros , todas as entradas do campus foram fechadas , e as aulas foram suspensas . A universidade estabeleceu um local de encontro entre famílias e representantes estudantis . Uma reunião deve ocorrer nesta terça-feira na quadra de basquete da escola . A Universidade de Tecnologia da Virgínia tem 26 mil estudantes e fica a 390 km de Washington .
26	NUM	0	12	225	0	Um atirador matou ao menos 30 pessoas em dois diferentes locais da Universidade Técnica da Virgínia , em Blacksburg ( Virgínia ) , nesta segunda-feira , no pior ataque a tiros contra um campus universitário da história dos Estados Unidos . O incidente , que aconteceu no campus da Virginia Tech , no estado da Virgínia , deixou outros 26 feridos . Segundo informações da polícia , o tiroteio aconteceu em duas etapas , separadas por quase duas horas , em lados opostos do campus de mil hectares . O nome do homem armado não foi divulgado , tampouco se ele era estudante da escola . Por meio de um porta-voz , Bush também comentou o ataque : ' ( O presidente ) ficou horrorizado e sua reação imediata era de preocupação profunda pelas famílias das vítimas , as próprias vítimas , os alunos , os professores e todas as pessoas da Virginia que têm que lidar com este tipo de incidente chocante ' , disse uma porta-voz da Casa Branca . Após os ataques a tiros , todas as entradas do campus foram fechadas , e as aulas foram suspensas . A universidade estabeleceu um local de encontro entre famílias e representantes estudantis . Uma reunião deve ocorrer nesta terça-feira na quadra de basquete da escola . A Universidade de Tecnologia da Virgínia tem 26 mil estudantes e fica a 390 km de Washington .
mil	NUM	0	12	226	0	Um atirador matou ao menos 30 pessoas em dois diferentes locais da Universidade Técnica da Virgínia , em Blacksburg ( Virgínia ) , nesta segunda-feira , no pior ataque a tiros contra um campus universitário da história dos Estados Unidos . O incidente , que aconteceu no campus da Virginia Tech , no estado da Virgínia , deixou outros 26 feridos . Segundo informações da polícia , o tiroteio aconteceu em duas etapas , separadas por quase duas horas , em lados opostos do campus de mil hectares . O nome do homem armado não foi divulgado , tampouco se ele era estudante da escola . Por meio de um porta-voz , Bush também comentou o ataque : ' ( O presidente ) ficou horrorizado e sua reação imediata era de preocupação profunda pelas famílias das vítimas , as próprias vítimas , os alunos , os professores e todas as pessoas da Virginia que têm que lidar com este tipo de incidente chocante ' , disse uma porta-voz da Casa Branca . Após os ataques a tiros , todas as entradas do campus foram fechadas , e as aulas foram suspensas . A universidade estabeleceu um local de encontro entre famílias e representantes estudantis . Uma reunião deve ocorrer nesta terça-feira na quadra de basquete da escola . A Universidade de Tecnologia da Virgínia tem 26 mil estudantes e fica a 390 km de Washington .
estudantes	NOUN	0	12	227	0	Um atirador matou ao menos 30 pessoas em dois diferentes locais da Universidade Técnica da Virgínia , em Blacksburg ( Virgínia ) , nesta segunda-feira , no pior ataque a tiros contra um campus universitário da história dos Estados Unidos . O incidente , que aconteceu no campus da Virginia Tech , no estado da Virgínia , deixou outros 26 feridos . Segundo informações da polícia , o tiroteio aconteceu em duas etapas , separadas por quase duas horas , em lados opostos do campus de mil hectares . O nome do homem armado não foi divulgado , tampouco se ele era estudante da escola . Por meio de um porta-voz , Bush também comentou o ataque : ' ( O presidente ) ficou horrorizado e sua reação imediata era de preocupação profunda pelas famílias das vítimas , as próprias vítimas , os alunos , os professores e todas as pessoas da Virginia que têm que lidar com este tipo de incidente chocante ' , disse uma porta-voz da Casa Branca . Após os ataques a tiros , todas as entradas do campus foram fechadas , e as aulas foram suspensas . A universidade estabeleceu um local de encontro entre famílias e representantes estudantis . Uma reunião deve ocorrer nesta terça-feira na quadra de basquete da escola . A Universidade de Tecnologia da Virgínia tem 26 mil estudantes e fica a 390 km de Washington .
e	CCONJ	0	12	228	0	Um atirador matou ao menos 30 pessoas em dois diferentes locais da Universidade Técnica da Virgínia , em Blacksburg ( Virgínia ) , nesta segunda-feira , no pior ataque a tiros contra um campus universitário da história dos Estados Unidos . O incidente , que aconteceu no campus da Virginia Tech , no estado da Virgínia , deixou outros 26 feridos . Segundo informações da polícia , o tiroteio aconteceu em duas etapas , separadas por quase duas horas , em lados opostos do campus de mil hectares . O nome do homem armado não foi divulgado , tampouco se ele era estudante da escola . Por meio de um porta-voz , Bush também comentou o ataque : ' ( O presidente ) ficou horrorizado e sua reação imediata era de preocupação profunda pelas famílias das vítimas , as próprias vítimas , os alunos , os professores e todas as pessoas da Virginia que têm que lidar com este tipo de incidente chocante ' , disse uma porta-voz da Casa Branca . Após os ataques a tiros , todas as entradas do campus foram fechadas , e as aulas foram suspensas . A universidade estabeleceu um local de encontro entre famílias e representantes estudantis . Uma reunião deve ocorrer nesta terça-feira na quadra de basquete da escola . A Universidade de Tecnologia da Virgínia tem 26 mil estudantes e fica a 390 km de Washington .
fica	VERB	0	12	229	0	Um atirador matou ao menos 30 pessoas em dois diferentes locais da Universidade Técnica da Virgínia , em Blacksburg ( Virgínia ) , nesta segunda-feira , no pior ataque a tiros contra um campus universitário da história dos Estados Unidos . O incidente , que aconteceu no campus da Virginia Tech , no estado da Virgínia , deixou outros 26 feridos . Segundo informações da polícia , o tiroteio aconteceu em duas etapas , separadas por quase duas horas , em lados opostos do campus de mil hectares . O nome do homem armado não foi divulgado , tampouco se ele era estudante da escola . Por meio de um porta-voz , Bush também comentou o ataque : ' ( O presidente ) ficou horrorizado e sua reação imediata era de preocupação profunda pelas famílias das vítimas , as próprias vítimas , os alunos , os professores e todas as pessoas da Virginia que têm que lidar com este tipo de incidente chocante ' , disse uma porta-voz da Casa Branca . Após os ataques a tiros , todas as entradas do campus foram fechadas , e as aulas foram suspensas . A universidade estabeleceu um local de encontro entre famílias e representantes estudantis . Uma reunião deve ocorrer nesta terça-feira na quadra de basquete da escola . A Universidade de Tecnologia da Virgínia tem 26 mil estudantes e fica a 390 km de Washington .
a	ADP	0	12	230	0	Um atirador matou ao menos 30 pessoas em dois diferentes locais da Universidade Técnica da Virgínia , em Blacksburg ( Virgínia ) , nesta segunda-feira , no pior ataque a tiros contra um campus universitário da história dos Estados Unidos . O incidente , que aconteceu no campus da Virginia Tech , no estado da Virgínia , deixou outros 26 feridos . Segundo informações da polícia , o tiroteio aconteceu em duas etapas , separadas por quase duas horas , em lados opostos do campus de mil hectares . O nome do homem armado não foi divulgado , tampouco se ele era estudante da escola . Por meio de um porta-voz , Bush também comentou o ataque : ' ( O presidente ) ficou horrorizado e sua reação imediata era de preocupação profunda pelas famílias das vítimas , as próprias vítimas , os alunos , os professores e todas as pessoas da Virginia que têm que lidar com este tipo de incidente chocante ' , disse uma porta-voz da Casa Branca . Após os ataques a tiros , todas as entradas do campus foram fechadas , e as aulas foram suspensas . A universidade estabeleceu um local de encontro entre famílias e representantes estudantis . Uma reunião deve ocorrer nesta terça-feira na quadra de basquete da escola . A Universidade de Tecnologia da Virgínia tem 26 mil estudantes e fica a 390 km de Washington .
390	NUM	1	12	231	0	Um atirador matou ao menos 30 pessoas em dois diferentes locais da Universidade Técnica da Virgínia , em Blacksburg ( Virgínia ) , nesta segunda-feira , no pior ataque a tiros contra um campus universitário da história dos Estados Unidos . O incidente , que aconteceu no campus da Virginia Tech , no estado da Virgínia , deixou outros 26 feridos . Segundo informações da polícia , o tiroteio aconteceu em duas etapas , separadas por quase duas horas , em lados opostos do campus de mil hectares . O nome do homem armado não foi divulgado , tampouco se ele era estudante da escola . Por meio de um porta-voz , Bush também comentou o ataque : ' ( O presidente ) ficou horrorizado e sua reação imediata era de preocupação profunda pelas famílias das vítimas , as próprias vítimas , os alunos , os professores e todas as pessoas da Virginia que têm que lidar com este tipo de incidente chocante ' , disse uma porta-voz da Casa Branca . Após os ataques a tiros , todas as entradas do campus foram fechadas , e as aulas foram suspensas . A universidade estabeleceu um local de encontro entre famílias e representantes estudantis . Uma reunião deve ocorrer nesta terça-feira na quadra de basquete da escola . A Universidade de Tecnologia da Virgínia tem 26 mil estudantes e fica a 390 km de Washington .
km	NOUN	0	12	232	0	Um atirador matou ao menos 30 pessoas em dois diferentes locais da Universidade Técnica da Virgínia , em Blacksburg ( Virgínia ) , nesta segunda-feira , no pior ataque a tiros contra um campus universitário da história dos Estados Unidos . O incidente , que aconteceu no campus da Virginia Tech , no estado da Virgínia , deixou outros 26 feridos . Segundo informações da polícia , o tiroteio aconteceu em duas etapas , separadas por quase duas horas , em lados opostos do campus de mil hectares . O nome do homem armado não foi divulgado , tampouco se ele era estudante da escola . Por meio de um porta-voz , Bush também comentou o ataque : ' ( O presidente ) ficou horrorizado e sua reação imediata era de preocupação profunda pelas famílias das vítimas , as próprias vítimas , os alunos , os professores e todas as pessoas da Virginia que têm que lidar com este tipo de incidente chocante ' , disse uma porta-voz da Casa Branca . Após os ataques a tiros , todas as entradas do campus foram fechadas , e as aulas foram suspensas . A universidade estabeleceu um local de encontro entre famílias e representantes estudantis . Uma reunião deve ocorrer nesta terça-feira na quadra de basquete da escola . A Universidade de Tecnologia da Virgínia tem 26 mil estudantes e fica a 390 km de Washington .
de	ADP	0	12	233	0	Um atirador matou ao menos 30 pessoas em dois diferentes locais da Universidade Técnica da Virgínia , em Blacksburg ( Virgínia ) , nesta segunda-feira , no pior ataque a tiros contra um campus universitário da história dos Estados Unidos . O incidente , que aconteceu no campus da Virginia Tech , no estado da Virgínia , deixou outros 26 feridos . Segundo informações da polícia , o tiroteio aconteceu em duas etapas , separadas por quase duas horas , em lados opostos do campus de mil hectares . O nome do homem armado não foi divulgado , tampouco se ele era estudante da escola . Por meio de um porta-voz , Bush também comentou o ataque : ' ( O presidente ) ficou horrorizado e sua reação imediata era de preocupação profunda pelas famílias das vítimas , as próprias vítimas , os alunos , os professores e todas as pessoas da Virginia que têm que lidar com este tipo de incidente chocante ' , disse uma porta-voz da Casa Branca . Após os ataques a tiros , todas as entradas do campus foram fechadas , e as aulas foram suspensas . A universidade estabeleceu um local de encontro entre famílias e representantes estudantis . Uma reunião deve ocorrer nesta terça-feira na quadra de basquete da escola . A Universidade de Tecnologia da Virgínia tem 26 mil estudantes e fica a 390 km de Washington .
Washington	PROPN	0	12	234	0	Um atirador matou ao menos 30 pessoas em dois diferentes locais da Universidade Técnica da Virgínia , em Blacksburg ( Virgínia ) , nesta segunda-feira , no pior ataque a tiros contra um campus universitário da história dos Estados Unidos . O incidente , que aconteceu no campus da Virginia Tech , no estado da Virgínia , deixou outros 26 feridos . Segundo informações da polícia , o tiroteio aconteceu em duas etapas , separadas por quase duas horas , em lados opostos do campus de mil hectares . O nome do homem armado não foi divulgado , tampouco se ele era estudante da escola . Por meio de um porta-voz , Bush também comentou o ataque : ' ( O presidente ) ficou horrorizado e sua reação imediata era de preocupação profunda pelas famílias das vítimas , as próprias vítimas , os alunos , os professores e todas as pessoas da Virginia que têm que lidar com este tipo de incidente chocante ' , disse uma porta-voz da Casa Branca . Após os ataques a tiros , todas as entradas do campus foram fechadas , e as aulas foram suspensas . A universidade estabeleceu um local de encontro entre famílias e representantes estudantis . Uma reunião deve ocorrer nesta terça-feira na quadra de basquete da escola . A Universidade de Tecnologia da Virgínia tem 26 mil estudantes e fica a 390 km de Washington .
.	PUNCT	0	12	235	0	Um atirador matou ao menos 30 pessoas em dois diferentes locais da Universidade Técnica da Virgínia , em Blacksburg ( Virgínia ) , nesta segunda-feira , no pior ataque a tiros contra um campus universitário da história dos Estados Unidos . O incidente , que aconteceu no campus da Virginia Tech , no estado da Virgínia , deixou outros 26 feridos . Segundo informações da polícia , o tiroteio aconteceu em duas etapas , separadas por quase duas horas , em lados opostos do campus de mil hectares . O nome do homem armado não foi divulgado , tampouco se ele era estudante da escola . Por meio de um porta-voz , Bush também comentou o ataque : ' ( O presidente ) ficou horrorizado e sua reação imediata era de preocupação profunda pelas famílias das vítimas , as próprias vítimas , os alunos , os professores e todas as pessoas da Virginia que têm que lidar com este tipo de incidente chocante ' , disse uma porta-voz da Casa Branca . Após os ataques a tiros , todas as entradas do campus foram fechadas , e as aulas foram suspensas . A universidade estabeleceu um local de encontro entre famílias e representantes estudantis . Uma reunião deve ocorrer nesta terça-feira na quadra de basquete da escola . A Universidade de Tecnologia da Virgínia tem 26 mil estudantes e fica a 390 km de Washington .
11	['DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NUM', 'NOUN', 'ADP', 'NUM', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PUNCT', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'VERB', 'DET', 'NUM', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'ADV', 'NUM', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADV', 'AUX', 'VERB', 'PUNCT', 'CCONJ', 'SCONJ', 'PRON', 'AUX', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'VERB', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'ADJ', 'AUX', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'CCONJ', 'DET', 'DET', 'NOUN', 'ADP', 'PROPN', 'PRON', 'AUX', 'SCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'DET', 'NOUN', 'ADP', 'NOUN', 'AUX', 'VERB', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'AUX', 'VERB', 'PUNCT', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'VERB', 'NUM', 'NUM', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'NUM', 'NOUN', 'ADP', 'PROPN', 'PUNCT']	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]	12	11	1	Um atirador matou ao menos 30 pessoas em dois diferentes locais da Universidade Técnica da Virgínia , em Blacksburg ( Virgínia ) , nesta segunda-feira , no pior ataque a tiros contra um campus universitário da história dos Estados Unidos . O incidente , que aconteceu no campus da Virginia Tech , no estado da Virgínia , deixou outros 26 feridos . Segundo informações da polícia , o tiroteio aconteceu em duas etapas , separadas por quase duas horas , em lados opostos do campus de mil hectares . O nome do homem armado não foi divulgado , tampouco se ele era estudante da escola . Por meio de um porta-voz , Bush também comentou o ataque : ' ( O presidente ) ficou horrorizado e sua reação imediata era de preocupação profunda pelas famílias das vítimas , as próprias vítimas , os alunos , os professores e todas as pessoas da Virginia que têm que lidar com este tipo de incidente chocante ' , disse uma porta-voz da Casa Branca . Após os ataques a tiros , todas as entradas do campus foram fechadas , e as aulas foram suspensas . A universidade estabeleceu um local de encontro entre famílias e representantes estudantis . Uma reunião deve ocorrer nesta terça-feira na quadra de basquete da escola . A Universidade de Tecnologia da Virgínia tem 26 mil estudantes e fica a 390 km de Washington .
O	DET	0	13	0	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
médico	NOUN	0	13	1	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
pessoal	ADJ	0	13	2	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
do	ADP	0	13	3	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
argentino	NOUN	0	13	4	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
Diego	PROPN	0	13	5	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
Maradona	PROPN	1	13	6	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
,	PUNCT	0	13	7	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
Alfredo	PROPN	0	13	8	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
Cahe	PROPN	1	13	9	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
,	PUNCT	0	13	10	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
revelou	VERB	0	13	11	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
nesta	ADP	0	13	12	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
segunda-feira	NOUN	1	13	13	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
que	SCONJ	0	13	14	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
uma	DET	0	13	15	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
recaída	NOUN	1	13	16	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
da	ADP	0	13	17	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
hepatite	NOUN	1	13	18	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
aguda	ADJ	0	13	19	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
de	SCONJ	0	13	20	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
que	PRON	0	13	21	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
sofre	VERB	0	13	22	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
foi	AUX	0	13	23	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
o	DET	0	13	24	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
motivo	NOUN	0	13	25	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
da	ADP	0	13	26	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
nova	ADJ	0	13	27	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
internação	NOUN	1	13	28	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
do	ADP	0	13	29	0	O médico pessoal do argentino Diego Maradona , Alfredo Cahe , revelou nesta segunda-feira que uma recaída da hepatite aguda de que sofre foi o motivo da nova internação do ex-craque . Maradona , 46 , desenvolveu um hepatite tóxica por excesso de consumo de álcool , o que já o manteve internado durante 13 dias antes da primeira alta .
